STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TIME,QGAG,Measurement Flag,Quality Flag,Units,QPCP,Measurement Flag,Quality Flag,Units
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-19,13:45,0.78, , ,HT,0.4, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-19,14:00,0.79, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-19,14:30,0.8, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-19,15:00,0.81, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-19,15:30,0.82, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-19,15:45,0.83, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-19,16:15,0.84, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-19,17:00,0.85, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-20,4:15,0.86, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-20,4:45,0.87, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-20,5:30,0.89, , ,HT,0.2, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-20,5:45,0.9, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-20,13:00,0.91, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-20,14:45,0.92, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-20,16:00,0.93, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-20,17:15,0.94, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-21,6:00,0.95, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-21,12:00,0.96, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-23,3:00,0.97, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-23,3:45,0.98, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-26,10:00,0.99, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2010-12-29,11:30,1, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-01,0:15,0,g, ,HT,0,g, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-01,8:30,0.99, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-07,22:00,0.94, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-07,22:15,0.95, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-10,15:15,0.96, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-12,6:00,0.97, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-12,7:45,0.98, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-12,8:45,0.99, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-12,9:00,1, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-12,9:15,1.01, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-12,10:15,1.04, , ,HT,0.3, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-12,10:30,1.07, , ,HT,0.3, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-12,10:45,1.08, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-12,21:00,1.09, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-12,23:45,1.1, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-13,0:00,1.13, , ,HT,0.3, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-13,0:15,1.17, , ,HT,0.4, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-13,0:30,1.18, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-13,0:45,1.19, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-13,1:00,1.2, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-13,1:30,1.21, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-13,2:00,1.22, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-13,2:15,1.23, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-13,2:30,1.24, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-13,3:00,1.25, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-13,3:45,1.26, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-13,4:30,1.27, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-13,5:30,1.28, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-13,11:15,1.29, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-16,18:00,1.27, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-16,18:15,1.33, , ,HT,0.6, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-16,18:30,1.34, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-16,19:45,1.35, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-01-17,17:15,1.34, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-01,0:00,0, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-01,0:15,0,g, ,HT,0,g, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-06,21:00,0.02, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-06,23:00,0.03, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-10,5:45,0.04, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-11,1:15,0.05, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-11,15:45,0.06, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-11,16:00,0.08, , ,HT,0.2, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-11,16:15,0.12, , ,HT,0.4, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-11,16:30,0.13, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-11,18:00,0.14, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-23,20:15,0.08, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-23,20:30,0.11, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-23,20:45,0.22, , ,HT,0.8, ,R,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-23,21:00,0.27, , ,HT,0.5, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-02-23,21:15,0.28, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-01,0:00,0.26, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-01,0:15,0,g, ,HT,0,g, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-02,17:30,0.25, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-03,12:15,0, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-04,3:00,0.01, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-04,3:30,0.02, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-04,3:45,0.03, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-04,4:15,0.04, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-04,4:30,0.05, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-04,5:00,0.06, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-04,5:15,0.07, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-04,7:00,0.08, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-04,16:45,0.09, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-05,12:00,0.11, , ,HT,0.2, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-05,12:30,0.12, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-05,13:00,0.13, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-09,4:15,0.14, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-09,4:30,0.16, , ,HT,0.2, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-09,4:45,0.17, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-09,6:00,0.18, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-13,2:00,999.99,[, ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-13,3:00,999.99,], ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-13,3:15,0.17, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-22,6:15,-9999, , , ,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-03-24,2:45,0.1, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-04-01,0:00,0.03, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-04-01,0:15,0,g, ,HT,0,g, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-04-03,7:15,0.02, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-04-04,13:45,0.01, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-04-04,14:00,999.99,[, ,HT,999.99,[, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-05-01,0:00,999.99,], ,HT,999.99,], ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-05-01,0:15,-9999, , , ,999.99,[, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-01,0:00,-9999, , , ,999.99,], ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-01,0:15,999.99,[, ,HT,999.99,[, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-02,13:45,999.99,], ,HT,999.99,], ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-02,14:00,0,N, ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-03,3:45,0.01, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-03,9:30,0.02, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-03,10:00,0.03, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-04,4:30,0.04, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-04,4:45,0.07, , ,HT,0.3, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-04,5:00,0.1, , ,HT,0.3, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-04,5:15,0.11, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-04,5:45,0.12, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-04,7:15,0.13, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-04,8:00,0.14, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-15,21:15,0, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-15,21:30,0.01, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-19,3:00,0.02, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-26,0:45,0.03, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-06-26,1:00,0.04, , ,HT,0.1, , ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-07-01,0:00,0.01, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-07-01,0:15,0,g, ,HT,0,g, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-08-01,0:00,0, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-08-01,0:15,0,g, ,HT,0,g, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-08-08,17:30,0.01, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-08-31,23:45,0.01, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-09-01,0:00,0.01, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-09-01,0:15,0,g, ,HT,0,g, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-09-01,1:15,-9999, , , ,999.99,{, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-09-20,11:45,0, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-09-21,0:00,0.01, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-10-01,0:00,0, , ,HT,999.99,}, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-10-01,0:15,0,g, ,HT,0,g, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-10-02,9:30,0, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-10-02,9:45,999.99,[, ,HT,999.99,[, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-11-01,0:00,999.99,], ,HT,999.99,], ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-11-01,0:15,999.99,[, ,HT,999.99,[, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-11-02,8:45,999.99,], ,HT,999.99,], ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-11-02,9:00,0.01,N, ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-11-30,23:45,0.01, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-01,0:00,0.01, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-01,0:15,0,g, ,HT,0,g, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-01,1:15,-9999, , , ,999.99,{, ,HT
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-01,17:30,0.02, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-02,8:45,999.99,[, ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-03,10:45,999.99,], ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-03,11:00,0.06, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-03,13:00,0.05, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-03,13:15,0.06, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-03,15:15,0.07, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-04,6:00,0.05, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-04,6:15,0.06, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-04,6:30,0.07, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-04,10:45,0, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-04,11:00,0.03, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-04,11:45,0.04, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-04,12:00,0.06, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-04,13:45,0.01, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-04,14:15,0.02, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-04,14:30,0.05, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-04,14:45,0.06, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-04,15:00,0, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-04,15:15,0.02, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-04,15:30,0.04, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-05,0:45,0.03, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-05,1:00,0.04, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-05,1:45,0.05, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-05,2:00,0.06, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-05,4:45,0.04, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-05,8:45,0, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-05,9:45,0, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-05,10:00,0.01, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-05,10:30,0, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-05,15:45,0.02, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-05,16:15,0.04, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-05,16:30,0.05, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-05,17:15,0.06, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-05,17:30,0.08, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-06,1:00,0.03, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-06,1:15,0.04, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-06,3:45,0.05, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-06,5:00,0.04, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-06,9:30,0.01, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-06,9:45,0.02, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-06,10:30,0, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-06,11:30,0.01, , ,HT,-9999, , , 
COOP:511308,HAWAII KAI G.C. 724.19 HI US,8.5,21.29889,-157.66444,2011-12-06,12:00,0.02, , ,HT,-9999, , , 
